COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Iraq,IRQ,EMRO,REPORTING,2023-01-02,19557364,11332925,48.623,28.176,7944775,19.752,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-02,10,275280,0.684
Ireland,IRL,EURO,REPORTING,2022-12-18,12163445,4103613,245,85.279,4056253,81.706,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-30,5,3037989,61.195
Isle of Man,IMN,EURO,OWID,2022-06-23,189994,69560,223.438,81.804,67106,78.919,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3,53328,62.715
Israel,ISR,EURO,REPORTING,2022-06-05,15026951,7055466,173.6,81.514,6385731,73.776,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-16,3,1585754,18.321
Italy,ITA,EURO,REPORTING,2023-01-08,149861273,50574889,251.3,84.803,49477426,82.958,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Moderna – Spikevax Bivalent Original/Omicron BA.1,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.1,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.4/BA.5",2020-12-23,8,44871467,75.235
Jamaica,JAM,AMRO,REPORTING,2023-01-06,1507273,843854,50.901,28.497,743937,25.123,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-10,5,45533,1.538
Japan,JPN,WPRO,REPORTING,2023-01-06,371971415,104548672,294.103,82.663,103144685,81.552,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-17,4,85278522,67.426
Jersey,JEY,EURO,OWID,2023-01-08,266569,84348,247.29,78.248,81856,75.936,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3,73642,68.316
Jordan,JOR,EMRO,REPORTING,2022-08-21,10057975,4821579,98.577,47.256,4558313,44.676,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-13,10,682211,6.686
Kazakhstan,KAZ,EURO,REPORTING,2023-01-01,33496177,12371772,178.4,65.889,13042908,69.463,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,RIBSP - QazVac,Sinovac - CoronaVac",2021-04-07,5,6711796,35.745
Kenya,KEN,AFRO,REPORTING,2023-01-08,23132128,14242625,43.019,26.487,10864421,20.205,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-05,5,1782416,3.315
Kiribati,KIR,WPRO,REPORTING,2022-11-01,193491,96184,161.986,80.523,73888,61.857,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-05-26,2,23419,19.606
Kosovo,XKX,EURO,REPORTING,2022-10-23,1836162,904372,102.3,50.364,824562,45.92,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-03-31,2,105424,5.871
Kuwait,KWT,EMRO,REPORTING,2023-01-09,8256588,3455437,193.337,80.913,3343924,78.302,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-28,10,1457227,34.123
Kyrgyzstan,KGZ,EURO,REPORTING,2023-01-01,3057013,1489449,46.9,22.83,1314542,20.149,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,RIBSP - QazVac",2021-03-31,6,253022,3.878
Lao People's Democratic Republic,LAO,WPRO,REPORTING,2022-11-21,12788802,6089817,175.778,83.702,5422886,74.536,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-11-25,8,2026888,27.859
Latvia,LVA,EURO,REPORTING,2023-01-08,2971770,1343942,155.8,70.449,1304260,68.369,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-30,5,549116,28.785
Lebanon,LBN,EMRO,REPORTING,2022-12-22,5814699,2740227,85.192,40.147,2414223,35.371,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-14,10,660249,9.673
Lesotho,LSO,AFRO,REPORTING,2022-12-11,1259488,998183,58.793,46.595,925976,43.224,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-10,3,137883,6.436
Liberia,LBR,AFRO,REPORTING,2022-12-11,4460668,3903802,88.196,77.186,3730967,73.768,SII - Covishield,2021-04-01,1,1987,0.039
Libya,LBY,EMRO,REPORTING,2023-01-16,3739158,2316327,54.417,33.71,1236102,17.989,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-04-11,10,186729,2.718
Liechtenstein,LIE,OTHER,REPORTING,2022-04-10,71104,26681,183.5,68.86,26346,67.995,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,3,18310,47.255
Lithuania,LTU,EURO,REPORTING,2023-01-01,4526395,1955747,162,70.15,1906327,68.227,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,5,901085,32.25
Luxembourg,LUX,EURO,REPORTING,2023-01-08,1335147,469207,213.2,74.94,462609,73.886,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Moderna – Spikevax Bivalent Original/Omicron BA.1,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.1,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.4/BA.5",2020-12-30,8,368155,58.801
Madagascar,MDG,AFRO,REPORTING,2022-12-25,2426238,2099998,8.762,7.584,2024371,7.311,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-05-10,3,111274,0.402
Malawi,MWI,AFRO,REPORTING,2023-01-08,6876517,4932472,35.946,25.784,3927293,20.53,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-11,2,1832738,9.58
Malaysia,MYS,WPRO,REPORTING,2023-01-08,72388208,28122430,223.655,86.889,27533870,85.07,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-24,8,16284512,50.314
Maldives,MDV,SEARO,REPORTING,2022-12-26,951419,399151,176.011,73.842,385081,71.24,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-01,8,167187,30.929
Mali,MLI,AFRO,REPORTING,2022-12-25,4468360,3304126,22.065,16.316,2673079,13.2,SII - Covishield,2021-03-31,1,,
Malta,MLT,EURO,REPORTING,2022-12-25,1279015,450483,248.6,87.547,444863,86.454,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4,352414,68.488
Marshall Islands,MHL,WPRO,REPORTING,2022-12-28,85198,45627,143.93,77.08,39571,66.85,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-29,3,18559,31.353
Martinique,MTQ,AMRO,REPORTING,2023-01-06,396369,150387,105.624,40.075,145141,38.677,Pfizer BioNTech - Comirnaty,,1,92506,24.651
Mauritania,MRT,AFRO,REPORTING,2022-12-25,4066473,2098993,87.457,45.143,1537298,33.063,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-26,2,382922,8.235
Mauritius,MUS,AFRO,REPORTING,2023-01-01,2613037,1123773,205.465,88.363,1088142,85.561,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-01-26,3,639517,50.286
Mexico,MEX,AMRO,REPORTING,2023-01-06,225063079,99071001,174.558,76.839,81849962,63.483,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-24,7,57026630,44.23
Micronesia (Federated States of),FSM,WPRO,REPORTING,2022-08-20,170346,70204,148.097,61.035,66174,57.531,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,4,30537,26.549
Monaco,MCO,EURO,REPORTING,2022-12-04,71027,25319,181,64.517,24933,63.533,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax - Covavax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2021-06-30,7,17806,45.373
Mongolia,MNG,WPRO,REPORTING,2023-01-06,5665952,2283734,172.833,69.662,2184910,66.648,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,6,1057678,32.263
Montenegro,MNE,EURO,REPORTING,2022-12-04,523735,272152,83.4,43.763,251583,40.456,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2021-02-24,5,0,0
Montserrat,MSR,AMRO,REPORTING,2023-01-06,4619,2104,92.398,42.088,1952,39.048,AstraZeneca - Vaxzevria,2021-02-08,1,563,11.262
Morocco,MAR,EMRO,REPORTING,2023-01-16,55367864,25016749,150.005,67.777,23517738,63.715,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-28,10,6871804,18.617
Mozambique,MOZ,AFRO,REPORTING,2023-01-08,29140427,18640008,93.233,59.638,18454569,59.044,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-08,3,1007597,3.224
Myanmar,MMR,SEARO,REPORTING,2022-06-18,64549994,34777314,118.637,63.917,27545329,50.626,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-01-27,2,2227351,4.094
Namibia,NAM,AFRO,REPORTING,2023-01-08,975554,604799,38.394,23.803,528051,20.782,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,4,104999,4.132
Nauru,NRU,WPRO,REPORTING,2022-07-11,24143,10493,222.845,96.853,8585,79.241,"AstraZeneca - Vaxzevria,SII - Covishield",2021-04-09,2,5065,46.751
Nepal,NPL,SEARO,REPORTING,2023-01-17,60789000,27678479,208.633,94.995,24159118,82.916,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-27,8,8951403,30.722
Netherlands,NLD,EURO,REPORTING,2022-09-11,36105753,12776868,207.4,73.398,11957152,68.689,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2021-01-06,6,9417108,54.098
New Caledonia,NCL,WPRO,REPORTING,2023-01-03,478127,192206,167.471,67.323,184645,64.675,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-20,2,101276,35.473
New Zealand,NZL,WPRO,REPORTING,2023-01-06,11959748,4249390,248.013,88.121,4091384,84.844,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-19,4,2717095,56.345
Nicaragua,NIC,AMRO,REPORTING,2023-01-06,12132092,6176970,183.138,93.244,5955122,89.895,"AstraZeneca - Vaxzevria,CIGB - CIGB-66,Finlay - Soberana Plus,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-03,9,,
Niger,NER,AFRO,REPORTING,2022-12-11,7187711,6072321,29.693,25.085,5308074,21.928,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-29,2,,
Nigeria,NGA,AFRO,REPORTING,2023-01-08,108052995,76507342,52.417,37.114,63966056,31.03,SII - Covishield,2021-03-05,1,9755313,4.732
Niue,NIU,WPRO,REPORTING,2022-10-18,4920,1636,304.079,101.112,1634,100.989,Pfizer BioNTech - Comirnaty,2021-06-08,1,1224,75.649
North Macedonia,MKD,EURO,REPORTING,2023-01-01,1862722,854475,89.4,41.155,838084,40.365,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2021-02-17,7,161589,7.783
Northern Mariana Islands (Commonwealth of the),MNP,WPRO,REPORTING,2022-11-04,116159,46466,201.816,80.73,45012,78.204,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-19,3,24235,42.106
Norway,NOR,EURO,REPORTING,2023-01-08,12285089,4345906,228.9,80.966,4060692,75.652,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4,3014053,56.153
occupied Palestinian territory,PSE,EMRO,REPORTING,2022-10-18,3748571,2012767,73.481,39.455,1776973,34.833,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-02,10,336967,6.605
Oman,OMN,EMRO,REPORTING,2022-10-25,7086050,3257365,138.762,63.787,3048826,59.703,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-12-29,11,779859,15.272
Pakistan,PAK,EMRO,REPORTING,2023-01-03,317696373,154665740,143.824,70.019,131368973,59.472,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-03,11,49551181,22.432
Palau,PLW,WPRO,REPORTING,2022-11-21,53177,20100,293.925,111.099,18285,101.067,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-03,3,12866,71.114
Panama,PAN,AMRO,REPORTING,2023-01-06,8696911,3520586,201.562,81.594,3164398,73.339,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-01-20,2,1755022,40.675
Papua New Guinea,PNG,WPRO,REPORTING,2023-01-08,508964,369998,5.689,4.135,310727,3.473,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-30,4,32384,0.362
Paraguay,PRY,AMRO,REPORTING,2023-01-06,9514267,3979731,133.392,55.797,3535576,49.57,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-22,8,1648602,23.114
Peru,PER,AMRO,REPORTING,2023-01-06,86696302,30207031,262.94,91.615,28429641,86.224,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-09,4,21788459,66.082
Philippines,PHL,WPRO,REPORTING,2023-01-05,169838560,78369243,154.989,71.517,73937435,67.473,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Julphar - Hayat-Vax,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-01,11,21341197,19.475
Pitcairn Islands,PCN,WPRO,REPORTING,2022-02-28,138,55,276,110,37,74,AstraZeneca - Vaxzevria,2021-05-17,1,23,46
Poland,POL,EURO,REPORTING,2023-01-08,57982247,22941025,152.8,60.438,22667604,59.717,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5,12484372,32.89
Portugal,PRT,EURO,REPORTING,2023-01-08,27592694,9775302,268,95.088,8889005,86.335,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Moderna – Spikevax Bivalent Original/Omicron BA.1,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.1,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.4/BA.5,Sinovac - CoronaVac",2020-12-23,11,7033280,68.311
Puerto Rico,PRI,AMRO,REPORTING,2023-01-06,7937790,3136418,277.462,109.632,2767749,96.746,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",,4,1755796,61.373
Qatar,QAT,EMRO,REPORTING,2023-01-06,7603722,2850786,263.922,98.949,2850786,98.949,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",,10,1902150,66.023
Republic of Korea,KOR,WPRO,REPORTING,2023-01-10,136127066,44867343,265.514,87.513,44448097,86.696,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-26,5,33646923,65.628
Republic of Moldova,MDA,EURO,REPORTING,2023-01-08,2274620,1105617,56.4,27.408,1075068,26.65,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-03,7,395356,9.801
Romania,ROU,EURO,REPORTING,2023-01-01,16098236,8185912,83.3,42.351,8139834,42.112,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-27,4,1766136,9.137
Russian Federation,RUS,EURO,OWID,2023-01-14,183894218,87673830,126,60.078,78930288,54.086,"SRCVB - EpiVacCorona, Gamaleya - Sputnik V",,2,,
Rwanda,RWA,AFRO,REPORTING,2023-01-01,26106436,10572981,201.56,81.631,9897876,76.418,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,7,5879013,45.39
Saba,XCA,AMRO,REPORTING,2023-01-06,4471,1687,231.298,87.274,1657,85.722,,,,1127,58.303
"Saint Helena, Ascension and Tristan da Cunha",SHN,AFRO,OWID,2021-05-05,7892,4361,129.995,71.833,3531,58.162,AstraZeneca - AZD1222,,1,,
Saint Kitts and Nevis,KNA,AMRO,REPORTING,2023-01-06,64297,33794,120.877,63.532,27000,50.76,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-22,3,3465,6.514
Saint Lucia,LCA,AMRO,REPORTING,2023-01-06,122977,60140,66.971,32.751,54971,29.936,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5,7866,4.284
Saint Vincent and the Grenadines,VCT,AMRO,REPORTING,2023-01-06,73301,37471,66.073,33.776,31588,28.473,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-01,5,4242,3.824
Samoa,WSM,WPRO,REPORTING,2022-12-09,449369,191162,226.48,96.345,177714,89.567,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-18,2,79313,39.973
San Marino,SMR,EURO,REPORTING,2022-05-22,69338,26357,204.3,76.501,23633,68.595,"Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,2,19348,56.158
Sao Tome and Principe,STP,AFRO,REPORTING,2022-12-25,228291,127564,104.167,58.206,103963,47.437,"AstraZeneca - Vaxzevria,SII - Covishield",2021-03-15,2,33180,15.14
Saudi Arabia,SAU,EMRO,REPORTING,2022-12-04,68148406,26951666,195.751,77.416,25351683,72.821,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-06,10,15845057,45.514
Senegal,SEN,AFRO,REPORTING,2023-01-01,2835726,2051994,16.936,12.255,1428481,8.531,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-02-23,3,725807,4.335
Serbia,SRB,EURO,REPORTING,2022-11-20,6719835,3396720,97,49.038,3323115,47.975,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,5,0,0
Seychelles,SYC,AFRO,REPORTING,2022-12-11,219489,85803,223.178,87.245,81661,83.034,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,SII - Covishield",2021-01-10,4,44705,45.456
Sierra Leone,SLE,AFRO,REPORTING,2023-01-01,6444983,4506129,80.795,56.489,3644025,45.682,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-15,2,406021,5.09
Singapore,SGP,WPRO,REPORTING,2023-01-03,14875986,5160943,254.275,88.216,5119159,87.502,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4,4595884,78.558
Sint Eustatius,XBA,AMRO,REPORTING,2023-01-06,4257,1791,135.616,57.056,1686,53.711,,,,780,24.849
Sint Maarten,SXM,AMRO,REPORTING,2023-01-06,65515,29788,152.78,69.465,26658,62.166,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,3,9069,21.149
Slovakia,SVK,EURO,REPORTING,2023-01-01,7215074,2838993,132.2,52.016,2790702,51.132,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,7,1685527,30.882
Slovenia,SVN,EURO,REPORTING,2023-01-08,3023686,1229318,144.3,58.655,1198896,57.203,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,6,654700,31.238
Solomon Islands,SLB,WPRO,REPORTING,2022-12-15,566981,324833,82.544,47.291,224065,32.621,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-23,4,21203,3.087
Somalia,SOM,EMRO,REPORTING,2023-01-02,8726329,7729842,54.906,48.636,6529808,41.085,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-16,11,,
South Africa,ZAF,AFRO,REPORTING,2022-12-25,38050611,23970891,64.157,40.417,21038797,35.473,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2,3877516,6.538
